vocals/hon-uoc-tu-be_part_11_0516.wav|họ mất con vợ mất chồng con mất cha mất mát của họ quá lớn nên yêu cầu toà xem xét lại.
vocals/minh-su-6_0364.wav|chắc anh kiểm cũng không giữ cậu đâu.
vocals/hon-uoc-tu-be_part_11_0955.wav|chăm sóc ba mẹ mà liễu.
vocals/hon-uoc-tu-be_part_8_0338.wav|cậu không trả lời bỏ.
vocals/minh-su-9_0690.wav|bọn ngạn khuê xảy ra chuyện tranh chấp.
vocals/minh-su-5_0508.wav|ai có công khai phá ruộng đó sẽ thành sở hữu riêng của họ.
vocals/hon-uoc-tu-be_part_6_0517.wav|nhưng em và anh hưng chụp riêng thêm vài tấm chơi.
vocals/hon-uoc-tu-be_part_5_0574.wav|không biết ý của mợ sao là gì.
vocals/minh-su-7_0163.wav|thành lại lần theo những điều mà ông già ở chùa tịnh quang.
vocals/minh-su-6_0368.wav|ngọc bảo sờ khắp người đoan quận công như để biết chắc em trai mình vẫn còn lành lặn trở về.
vocals/minh-su-5_0731.wav|chập tối mới ngừng nên cứ năn nỉ con cho hai người khách nghỉ ngơi không thể bắt họ lao lực như vậy được.
vocals/minh-su-2_0634.wav|nhưng ký ức thời gian lại nhắc nhở anh tìm về với bước chân của nguyễn thiệu con người có gốc gác bên ngoại làng.
vocals/hon-uoc-tu-be_part_11_0908.wav|càng nghĩ út líu lại càng tức anh ách.
vocals/hon-uoc-tu-be_part_6_0132.wav|thi bị gì vậy anh có nặng không anh.
vocals/hon-uoc-tu-be_part_8_0116.wav|cậu hưng cũng chịu diễn cảnh.
vocals/minh-su-6_0295.wav|hai người nâng ly chào nhau chờ trịnh kiểm cạn hết chum rượu.
vocals/minh-su-7_0611.wav|ôm chặt nàng vào lòng mình.
vocals/minh-su-2_0418.wav|nhưng khi được giao thì nó lại là điều mong muốn của anh từ trong sâu lắng của lòng mình.
vocals/hon-uoc-tu-be_part_10_0798.wav|sẵn nó hỏi bà ngoại xem vì bà sống ở đây có khi cũng biết đấy.
vocals/minh-su-8_0185.wav|họ chuyển đến các làng chăm à.
vocals/minh-su-3_0788.wav|trước một thượng quan.
vocals/minh-su-8_0205.wav|ông có biết họ nguyễn có người lấy con gái ông bá thái không.
vocals/minh-su-4_0729.wav|năm vò rượu được chuyển đến trưởng làng đang tính phải thịt một con heo trong đêm.
vocals/hon-uoc-tu-be_part_7_0569.wav|người hại ông là cô châu.
vocals/hon-uoc-tu-be_part_4_0419.wav|có lần chị ta còn đòi sinh xong đi xét nghiệm adn kìa.
vocals/hon-uoc-tu-be_part_0_0779.wav|em khóc quá trời rồi nghỉ bán luôn.
vocals/minh-su-7_1128.wav|hay anh là người xứ đó quen thuộc thông thổ hãy thay tôi dọn dẹp yên ổn.
vocals/minh-su-1_0432.wav|vì vốn hán nôm vốn tiếng pháp còn mỏng.
vocals/hon-uoc-tu-be_part_3_0019.wav|thanh hưng cũng không có sai gì đâu.
vocals/hon-uoc-tu-be_part_2_1205.wav|hôm qua bác sĩ nói không sao bây giờ lại cứ khóc mãi cô ông chồng lấy chị châu hoặc là bà dung không chịu bỏ ra.
vocals/minh-su-1_0712.wav|người trẻ tre làm đũa.
vocals/minh-su-4_0001.wav|của đài tiếng nói việt nam.
vocals/minh-su-8_0878.wav|do ông phạm chọn.
vocals/hon-uoc-tu-be_part_3_0108.wav|nhà tôi nghèo tiền nghèo bạc thiệt nhưng mà không có nghèo danh dự như chị nói đâu.
vocals/tao-thao-shark_0800.wav|viên thiệu thu quân về.
vocals/hon-uoc-tu-be_part_9_0221.wav|mày không sinh được đứa con đàng hoàng cho anh hưng thì để tao sinh.
vocals/hon-uoc-tu-be_part_2_0601.wav|chút nữa mới vô bếp để phụ dì mai nấu cơm trưa.
vocals/hon-uoc-tu-be_part_7_0838.wav|cậu biết mợ xót nên trêu mợ.
vocals/minh-su-8_0568.wav|thật là quá quắt.
vocals/minh-su-4_0986.wav|người nào còn sống sót thì mặt giỗ chằng chịt.
vocals/minh-su-1_0856.wav|ông đoan quận công nào.
vocals/minh-su-1_1150.wav|giọng run run nói.
vocals/hon-uoc-tu-be_part_6_0370.wav|quần lót cũng đem về đưa cho cậu mặc.
vocals/minh-su-8_0016.wav|đoan quận công quyết định tác thành cho ngọc lâm.
vocals/minh-su-8_0954.wav|giọng hò lại nhắc anh nhớ đến người lái thuyền đưa cha con anh xuôi về gò đồi.
vocals/hon-uoc-tu-be_part_2_1309.wav|khi cưới mày không còn là con gái nữa.
vocals/minh-su-9_1182.wav|sách xưa còn chép lời nguyễn hoàng dặn con đất thuận quảng phía bắc có núi hoàng sơn có sông linh giang.
vocals/hon-uoc-tu-be_part_9_0674.wav|chuyện này rốt cuộc là sao đây.
vocals/hon-uoc-tu-be_part_0_0680.wav|dao là em gái của anh đó.
vocals/hon-uoc-tu-be_part_3_0054.wav|chị kêu mợ sao là điếm mồi chài cậu hưng.
vocals/hon-uoc-tu-be_part_1_0621.wav|mời tất cả nâng ly.
vocals/hon-uoc-tu-be_part_6_1058.wav|chu đôi môi đỏ au của mình xa khỏi cậu.
vocals/minh-su-9_0648.wav|bùi văn khuê thấp mưu.
vocals/hon-uoc-tu-be_part_0_0187.wav|con na thấy ba nó ngủ rồi thì vỗ tay.
vocals/hon-uoc-tu-be_part_0_0841.wav|nhất là đôi mắt cùng sống mũi còn thẳng hơn cả cái giới tính của sao nữa.
vocals/minh-su-8_0121.wav|cướp được sẽ chia đều.
vocals/minh-su-2_0245.wav|và nói thẳng ra xin chồng tha cho em đưa nó vào thuận hoá.
vocals/minh-su-1_0022.wav|chị em mình thử đi tìm coi.
vocals/hon-uoc-tu-be_part_10_1174.wav|rõ ràng là bất công cho nhà tao mà.
vocals/minh-su-9_1160.wav|trên lo khuông phù cơ nghiệp nhà vua dưới chăn cứu giúp dân chúng cùng nhau làm trọn sự nghiệp muôn đời.
vocals/hon-uoc-tu-be_part_5_0954.wav|nhưng chị châu sẽ nảy lên.
vocals/minh-su-4_0106.wav|người mà ông tiến cử có giúp được gì cho đoan quận công trên con đường cam go trong những năm tháng sắp tới.
vocals/tao-thao-shark_1038.wav|trong lúc thủy trại của tào tháo đang hoảng loạn vì đám cháy.
vocals/minh-su-2_0578.wav|không đủ áo ấm phát cho quan quân vải lanh của tàu vải đũi vùng quảng nam.
vocals/minh-su-7_1139.wav|vào những năm đoan quận công nhận chức tổng quản cả hai xứ thuận quảng thừa tuyên quảng nam có ranh giới từ ngọn.
vocals/minh-su-6_0667.wav|viên cai tổng tên là mỹ lương đang đóng đồn ở huyện khương lộc.
vocals/hon-uoc-tu-be_part_1_0411.wav|quan điểm của em trước giờ có làm mới có ăn.
vocals/minh-su-1_0720.wav|nhưng vì không có đủ chén cho mọi người nên họ phải uống theo kiểu này.
vocals/hon-uoc-tu-be_part_1_0025.wav|lần đầu tiên có người con gái nói mình không phải là trai thẳng.
vocals/minh-su-1_0257.wav|cố nối kết câu chuyện nghe được trong đêm nhảy núi.
vocals/minh-su-3_0334.wav|số hiện kim này.
vocals/hon-uoc-tu-be_part_3_0215.wav|là con đang biện minh cho bản thân chứ không phải là cãi.
vocals/hon-uoc-tu-be_part_7_1105.wav|bây giờ cũng là nên để mọi người chứng kiến chị đánh cô.
vocals/hon-uoc-tu-be_part_4_0756.wav|có phải là chị ấy có hai đứa con rồi nên cũng an ủi đôi phần.
vocals/hon-uoc-tu-be_part_11_0289.wav|em cũng thấy mọi người review thái lan có nhiều cảnh đẹp lắm.
vocals/minh-su-4_0608.wav|anh chậm rãi trả lời dạ.
vocals/hon-uoc-tu-be_part_10_0691.wav|môi cong lên chứ không có nói gì cũng không ai biết là cậu đang nghĩ cái gì nữa.
vocals/hon-uoc-tu-be_part_10_1149.wav|vì tình cảm anh em ba mươi năm qua.
vocals/hon-uoc-tu-be_part_9_0622.wav|y tá đi ra cầm tờ kết quả đưa cho chị châu.
vocals/minh-su-8_0308.wav|với vị trí của mình nhiều lần anh đã bảo vệ được chị tư khỏi sự nhũng nhiễu của đám quan chức dưới quyền.
vocals/minh-su-5_1217.wav|đã nhiều tháng rồi từ ngày sa bản doanh anh vừa đặt chân tới ái tử có ngay cái cảm giác về nhà.
vocals/hon-uoc-tu-be_part_9_0199.wav|tao không muốn phải sinh con cho anh hưng.
vocals/hon-uoc-tu-be_part_8_0405.wav|ai ai cũng khóc thương cậu tài giỏi nhưng bạc phước mất sớm.
vocals/minh-su-8_1139.wav|vùng đất thiêng này.
vocals/minh-su-7_0182.wav|sáu mươi chiến thuyền trải qua gần mười ngày đêm ngược gió ngược con nước vừa đổ bộ lên bãi biển cát mịn.
vocals/tam-quoc-49p_0097.wav|và như đã nói thì vua hán vẫn còn ở đấy làm như vậy là cực ngu thế là tất cả mọi người đều nhắm vào viên thuật từ lúc.
vocals/hon-uoc-tu-be_part_2_0893.wav|con thông cảm cho cái trâu.
vocals/hon-uoc-tu-be_part_3_0967.wav|một câu nhiều bất ngờ chị ạ.
vocals/minh-su-2_1377.wav|phía trên phía dưới.
vocals/hon-uoc-tu-be_part_3_0283.wav|hay cho mẹ ế tới già luôn.
vocals/hon-uoc-tu-be_part_6_1350.wav|dì mai lại giúp việc trong nhà mấy chục năm nay.
vocals/hon-uoc-tu-be_part_2_0540.wav|sau này con có thai nghén mệt mỏi sẽ thấy có người giúp việc riêng thuận lợi thế nào.
vocals/hon-uoc-tu-be_part_5_1095.wav|mợ hỏi lại khiến cậu hưng không vui và mợ cũng chẳng vui.
vocals/minh-su-9_0988.wav|ông nói với mọi người.
vocals/hon-uoc-tu-be_part_0_0563.wav|con không nói nhưng nhìn vào thái độ của anh ấy.
vocals/hon-uoc-tu-be_part_9_0179.wav|nghe chưa con chó kia bà cút đi.
vocals/hon-uoc-tu-be_part_10_0166.wav|tôi tôi không có.
vocals/hon-uoc-tu-be_part_0_0120.wav|giờ này xế trưa nên họ chỉ còn cơm phần.
vocals/minh-su-5_0462.wav|bỗ về muôn dân đồng thời tuyên bố cho quan viên nha lại.
vocals/minh-su-1_0666.wav|đầu trần tay nải quần cộc áo bà ba vá nhiều miếng.
vocals/minh-su-5_0498.wav|dương lũ lượt kéo vào vỡ ruộng lập làng.
vocals/minh-su-7_0974.wav|về lại cố hương.
vocals/minh-su-3_0051.wav|mà anh yêu mến.
vocals/tao-thao-shark_0282.wav|sử sách ghi chép đều nói rằng.
vocals/hon-uoc-tu-be_part_4_0003.wav|cậu hưng ôm ở sau chặt hơn lòng cậu đau như cắt.
vocals/tao-thao-shark_0025.wav|ông ta phục vụ trong triều hơn ba mươi năm.
vocals/hon-uoc-tu-be_part_4_0425.wav|mợ tức vì mợ chủ quan nên con mới bị người ta hại.
vocals/hon-uoc-tu-be_part_10_0000.wav|bạn bây giờ không ai bênh nhã thi nữa.
vocals/minh-su-4_0451.wav|dân mới được yên ổn làm ăn.
vocals/hon-uoc-tu-be_part_11_0400.wav|hôm đó nó vừa đóng cửa để đi mua ít đồ ăn thì bị chị châu và con bé liễu chặn đường.
vocals/hon-uoc-tu-be_part_10_0837.wav|tầm trước năm chục tuổi.
vocals/hon-uoc-tu-be_part_0_0449.wav|không lẽ đây là người bạn mà ông nội hay nhắc đến.
vocals/hon-uoc-tu-be_part_9_0999.wav|ông minh tuy bấy lâu nay.
vocals/hon-uoc-tu-be_part_11_0396.wav|ban đầu nhã thi sốc lắm bởi vì từ nhỏ đến lớn cuộc sống trong nhung lụa.
vocals/minh-su-3_1147.wav|ông người châu hoan.
vocals/minh-su-2_0512.wav|anh nghĩ đoan quận công cắt cho một người cùng đi về quê ngoại là vui rồi còn những công việc trên đường thì chẳng.
vocals/hon-uoc-tu-be_part_9_0079.wav|giấy làm sao gói được lửa chứ.
vocals/hon-uoc-tu-be_part_0_0697.wav|chắc lại bị đánh rồi trốn đi đâu ấy thôi.
vocals/minh-su-1_0419.wav|một nghìn năm trăm năm mươi tám.
vocals/tao-thao-shark_1379.wav|ngoài ra cũng phải kể tới đóng góp trong khôi phục nền nông nghiệp thời loạn của tào tháo.
vocals/minh-su-6_0285.wav|kiểm này vẫn mơ về sẽ có một ngày đón cậu hoàng về đông đô mà chưa được.
vocals/hon-uoc-tu-be_part_8_0846.wav|hồi mẹ đi cưới con cho anh hưng mẹ cũng đi xem thầy xem ngày xem tuổi.
vocals/hon-uoc-tu-be_part_6_1304.wav|dòng in hoa dưới cùng được viết to nhất.
vocals/hon-uoc-tu-be_part_2_0121.wav|nên dao kêu nhã thi chạy nhanh một chút để kịp về.
vocals/hon-uoc-tu-be_part_3_0522.wav|nhưng cô bị hạ đường huyết do nhịn đói đấy.
vocals/hon-uoc-tu-be_part_9_0502.wav|nó không phải là em gái của chị và anh hưng đâu.
vocals/hon-uoc-tu-be_part_11_0402.wav|mấy người muốn gì tôi la làng lên bây giờ đấy.
vocals/minh-su-2_0442.wav|rồi đến đám quan quân mới gặp.
vocals/minh-su-9_1212.wav|vào một ngày thượng tuần tháng bảy đang đi thuyền trên phá đoan quốc công ngồi ở mũi nhìn lên bờ thấy giữa.
vocals/hon-uoc-tu-be_part_11_0192.wav|nên đã đưa nó cái thẻ ngân hàng coi như là có chút tình cảm cuối cùng mà bà có thể làm cho nó.
vocals/minh-su-7_0186.wav|quân lính từ hồ xá hạ trại dần về phía nam đến tận xã lăng uyển trung quân đóng gần mạn thanh tường.
vocals/hon-uoc-tu-be_part_10_1141.wav|anh không biết chút gì cả.
vocals/minh-su-6_0663.wav|nên còn được yên ổn.
vocals/minh-su-7_0978.wav|trong mưa phùn gió bấc.
vocals/hon-uoc-tu-be_part_11_0190.wav|tuy rằng nó làm nhiều chuyện xấu nhưng mà trong thâm tâm bà vẫn còn thương nó thì nó một thân một mình trong bệnh viện.
vocals/minh-su-9_0236.wav|nhưng thời này công lao phò vua giúp chúa của cậu.
vocals/minh-su-5_0192.wav|và lại lôi thành vào những câu chuyện tưởng như đã cũ.
vocals/tao-thao-shark_1345.wav|nếu thiên mệnh ở ta ta chỉ làm chu văn vương thôi.
vocals/minh-su-7_0616.wav|lúc này quan quân đang chờ lệnh của ông ông nhẹ nhàng gỡ tai ngọc lâm ra.
vocals/tam-quoc-49p_0279.wav|ở phía bắc thì lúc này tào tháo xử tử mã đằng một kẻ đồng lõa trong vụ chỉ dụ thắt lưng con trai của đằng là mã siêu sau đó bắt tay với hai.
vocals/minh-su-9_0913.wav|này ông chiêu còn ông thì sẽ đắc đạo.
vocals/hon-uoc-tu-be_part_4_0904.wav|vợ có chút không quen nhưng cũng vừa thấy lòng mình như được dưới vào dòng nước ấm.
vocals/hon-uoc-tu-be_part_1_0004.wav|quỳnh sau lên tiếng trách trấn hưng.
vocals/minh-su-3_1227.wav|quân ta xuất phát từ cửa hội thống.
vocals/minh-su-3_0147.wav|rồi sau đó.
vocals/minh-su-4_0937.wav|câu hát anh vừa hát trên hòn kẽm là của ai đặt vậy.
vocals/minh-su-9_0873.wav|có lần ông đã xin đoan quốc công cho thôi công việc cả tháng ròng để đến một nơi nào đó không ai biết theo ông nói là.
vocals/minh-su-4_0142.wav|anh có thể lui được rồi.
vocals/hon-uoc-tu-be_part_1_0308.wav|sực nhớ ra hành động của mình lúc nãy mới đề nghị.
vocals/hon-uoc-tu-be_part_10_1313.wav|lúc này cậu ôm lấy bả vai của mợ nói rằng.
vocals/minh-su-4_1053.wav|cậu ta đã có một giấc ngủ thật sâu sau một ngày đường tuy chưa thấm tháp gì với sức trai trẻ nhưng cũng.
vocals/hon-uoc-tu-be_part_3_0767.wav|mà bị nó bỏ bùa hạ hưng.
vocals/minh-su-3_0693.wav|đêm nay trời không trăng.
vocals/minh-su-6_0252.wav|nặng việc lo cho dân.
vocals/minh-su-1_0418.wav|khi vua lê thánh tông dẫn hai mươi sáu phản quân nam chinh cũng có thể vào năm mậu ngọ.
vocals/hon-uoc-tu-be_part_11_1208.wav|khiến cho lịch trình con bé bị xộn là xáo trộn đấy.
vocals/hon-uoc-tu-be_part_2_0066.wav|không qua thì sẽ quen thưa chị.
vocals/hon-uoc-tu-be_part_11_0271.wav|chị châu gật gù.
vocals/hon-uoc-tu-be_part_0_0272.wav|chứ nếu như nó không thương thằng nam.
vocals/minh-su-4_0681.wav|những trại binh khi vua lê tiến hành cuộc nam chinh giờ đã hoang phế.
vocals/hon-uoc-tu-be_part_8_0179.wav|bà dung chưa gì đã khóc lóc la làng lên gọi tên cậu.
vocals/hon-uoc-tu-be_part_2_0228.wav|mẹ đừng có bênh chằm chặp nữa.
vocals/hon-uoc-tu-be_part_5_0670.wav|con chỉ muốn cho minh tài có chỗ dựa vững chắc thôi.
vocals/minh-su-6_0917.wav|buổi chia tay là một bữa cơm ở nhà chị lộc.
vocals/minh-su-9_0463.wav|ông thấy bơ vơ nơi mình từng đã làm người giường cột người làm chủ tình thế.
vocals/hon-uoc-tu-be_part_9_0654.wav|tôi biết là hiện tại chị khá sốc.
vocals/minh-su-6_0957.wav|không cùng đi đến nơi về đến chốn được với nhau bao giờ em về trong quảng nam.
vocals/minh-su-4_0368.wav|đỗ chiêu là tạng người không thể ngồi yên một nơi lâu được nên phải bó gối bên đống lửa làm ông khó chịu.
vocals/hon-uoc-tu-be_part_3_0008.wav|chưa gì đã lên giường với anh trai thì phẩm hạnh của mày quá là thấp kém.
vocals/hon-uoc-tu-be_part_10_0470.wav|nó mấp máy bờ môi.
vocals/minh-su-2_1008.wav|nhưng thời thơ ấu từ lúc mười tuổi.
vocals/minh-su-8_1162.wav|còn ngoài thứ dân cái lạnh căm căm cộng với mưa phùn.
vocals/hon-uoc-tu-be_part_2_1199.wav|nhưng suy cho cùng.
vocals/minh-su-3_0895.wav|khi tôi lên thì không gặp ai cả.
vocals/minh-su-3_0600.wav|thì chúng sẽ làm gì.
vocals/minh-su-4_0804.wav|chính loài dê này mà năm thế kỷ sau có nhà thơ họ bùi dưới trung phước.
vocals/minh-su-6_0453.wav|câu hỏi đó cứ lởn vởn trong đầu ông suốt cả buổi sáng.
vocals/minh-su-3_0906.wav|thơ thẩn thế nào đến một sân chùa.
vocals/hon-uoc-tu-be_part_4_0143.wav|không phải là em nhỏ nhen.
vocals/hon-uoc-tu-be_part_11_0913.wav|nó làm như vậy để được gì chứ.
vocals/minh-su-4_0279.wav|lại còn sức trát đi các nơi để lấy dân phu sửa lại một đoạn thành vừa sạt lở.
vocals/hon-uoc-tu-be_part_8_1287.wav|nhưng anh nghe nó nói không phải là ai cũng hợp mạng để gặp đâu.
vocals/minh-su-6_0574.wav|em phải về lo việc đây.
vocals/minh-su-1_0780.wav|nay đây mai đó.
vocals/hon-uoc-tu-be_part_11_0827.wav|cậu xiết tay mở ngữ điệu vô cùng chắc nịch.
vocals/hon-uoc-tu-be_part_9_0795.wav|đặt mày vào hoàn cảnh của tao thì mày có tức không khi mà em dâu vơ vét của cải về nhà ngoại.
vocals/hon-uoc-tu-be_part_2_1196.wav|chị châu dựa vào đó và liên tục chửi mợ sao.
vocals/minh-su-5_0162.wav|còn nguyễn thiệu.
vocals/minh-su-2_0343.wav|hình như những lúc như thế này.
vocals/hon-uoc-tu-be_part_5_1133.wav|của mỹ đó chị tốt lắm đấy.
vocals/tao-thao-shark_0679.wav|vậy thì sau khi mở rộng lãnh địa lên tới bốn châu trước trận quan độ.
vocals/minh-su-3_0870.wav|nếu không nương vào đức độ của tướng công thì bọn tôi đã bị cướp đánh ngay từ ngày đặt chân đến tư vang rồi thắng thua.
vocals/minh-su-6_0407.wav|vua tôi mừng rỡ gặp mặt.
vocals/hon-uoc-tu-be_part_2_1304.wav|thế mày đã biết cái tội của mày chưa.
vocals/hon-uoc-tu-be_part_9_0119.wav|đừng có so sánh như vậy tội chúng.
vocals/hon-uoc-tu-be_part_8_1353.wav|nhắc lại ai cũng đau lòng xót xả.
vocals/hon-uoc-tu-be_part_4_0540.wav|ông thấy cái bụng xẹp lép thì con mắt đỏ lên.
vocals/hon-uoc-tu-be_part_4_1102.wav|mợ sao thấy có gì đó cấn cấn sai sai ở đây.
vocals/minh-su-8_0248.wav|họ không chịu đựng được khi thần của họ bị giết.
vocals/hon-uoc-tu-be_part_7_1067.wav|nhanh như cắt tới tát chị châu hai bàn thay trước sự ngỡ ngàng của chị ta và nhã thi không để chị ta nói mà đã chỉ tay vào mặt của chị.
vocals/hon-uoc-tu-be_part_1_0436.wav|quan tâm làm cái gì cái độ ẻo lả như đàn bà ấy.
vocals/hon-uoc-tu-be_part_8_0699.wav|thì bên ngoài đang tổ chức tang lễ cho cậu hưng.
vocals/hon-uoc-tu-be_part_10_0329.wav|chính xác là không dám nhìn.
vocals/hon-uoc-tu-be_part_4_0487.wav|mặt ngáy ngủ ngồi dậy hỏi.
vocals/hon-uoc-tu-be_part_9_0541.wav|nên con lấy tóc của nó và tóc của ba đi xét nghiệm.
vocals/hon-uoc-tu-be_part_9_0019.wav|bác sĩ khuyên có điều kiện thì đi tuyến trên để thăm khám kỹ càng hơn.
vocals/hon-uoc-tu-be_part_9_0015.wav|đi vào bệnh viện bác sĩ khám xong nói là nhã thi có thể đã mắc chứng bệnh lạ.
vocals/minh-su-7_1108.wav|ông chiêu có việc gì khẩn cấp chăng.
vocals/minh-su-4_1213.wav|giờ nó lại đi tìm tui tui có tội gì đây.
vocals/hon-uoc-tu-be_part_2_1245.wav|nghe ngọc sâu nói như vậy.
vocals/minh-su-9_0547.wav|cậu lấy làm thương xót lắm.
vocals/minh-su-9_0126.wav|phải có việc chia ngôi chủ khách nhưng trịnh tùng vẫn dùng tình thân thiết máu mủ mà đối xử với nguyễn hoàng.
